customer_id,date,historical_clv,forecast_clv
Dahod,2026-01-26,464,487
Dahod,2026-01-27,464,488
Dahod,2026-01-28,465,488
Dahod,2026-01-29,465,489
Dahod,2026-01-30,466,489
Damoh,2026-01-01,560,588
Damoh,2026-01-02,560,588
Damoh,2026-01-03,561,589
Damoh,2026-01-04,561,589
Damoh,2026-01-05,562,590
Damoh,2026-01-06,563,591
Damoh,2026-01-07,563,591
Damoh,2026-01-08,564,592
Damoh,2026-01-09,564,592
Damoh,2026-01-10,565,593
Damoh,2026-01-11,565,594
Damoh,2026-01-12,566,594
Damoh,2026-01-13,566,595
Damoh,2026-01-14,567,595
Damoh,2026-01-15,568,596
Damoh,2026-01-16,568,597
Damoh,2026-01-17,569,597
Damoh,2026-01-18,569,598
Damoh,2026-01-19,570,598
Damoh,2026-01-20,570,599
Damoh,2026-01-21,571,599
Damoh,2026-01-22,571,600
Damoh,2026-01-23,572,601
Damoh,2026-01-24,573,601
Damoh,2026-01-25,573,602
Damoh,2026-01-26,574,602
Damoh,2026-01-27,574,603
Damoh,2026-01-28,575,604
Damoh,2026-01-29,575,604
Damoh,2026-01-30,576,605
Darbhanga,2026-01-01,390,409
Darbhanga,2026-01-02,390,409
Darbhanga,2026-01-03,390,410
Darbhanga,2026-01-04,391,410
Darbhanga,2026-01-05,391,411
Darbhanga,2026-01-06,392,411
Darbhanga,2026-01-07,392,412
Darbhanga,2026-01-08,392,412
Darbhanga,2026-01-09,393,412
Darbhanga,2026-01-10,393,413
Darbhanga,2026-01-11,393,413
Darbhanga,2026-01-12,394,414
Darbhanga,2026-01-13,394,414
Darbhanga,2026-01-14,395,414
Darbhanga,2026-01-15,395,415
Darbhanga,2026-01-16,395,415
Darbhanga,2026-01-17,396,416
Darbhanga,2026-01-18,396,416
Darbhanga,2026-01-19,397,416
Darbhanga,2026-01-20,397,417
Darbhanga,2026-01-21,397,417
Darbhanga,2026-01-22,398,418
Darbhanga,2026-01-23,398,418
Darbhanga,2026-01-24,399,418
Darbhanga,2026-01-25,399,419
Darbhanga,2026-01-26,399,419
Darbhanga,2026-01-27,400,420
Darbhanga,2026-01-28,400,420
Darbhanga,2026-01-29,400,421
Darbhanga,2026-01-30,401,421
Darjiling,2026-01-01,488,513
Darjiling,2026-01-02,489,513
Darjiling,2026-01-03,489,514
Darjiling,2026-01-04,490,514
Darjiling,2026-01-05,490,515
Darjiling,2026-01-06,491,515
Darjiling,2026-01-07,491,516
Darjiling,2026-01-08,492,516
Darjiling,2026-01-09,492,517
Darjiling,2026-01-10,493,517
Darjiling,2026-01-11,493,518
Darjiling,2026-01-12,494,518
Darjiling,2026-01-13,494,519
Darjiling,2026-01-14,495,519
Darjiling,2026-01-15,495,520
Darjiling,2026-01-16,495,520
Darjiling,2026-01-17,496,521
Darjiling,2026-01-18,496,521
Darjiling,2026-01-19,497,522
Darjiling,2026-01-20,497,522
Darjiling,2026-01-21,498,523
Darjiling,2026-01-22,498,523
Darjiling,2026-01-23,499,524
Darjiling,2026-01-24,499,524
Darjiling,2026-01-25,500,525
Darjiling,2026-01-26,500,525
Darjiling,2026-01-27,501,526
Darjiling,2026-01-28,501,526
Darjiling,2026-01-29,502,527
Darjiling,2026-01-30,502,527
Dausa,2026-01-01,341,358
Dausa,2026-01-02,341,358
Dausa,2026-01-03,342,359
Dausa,2026-01-04,342,359
Dausa,2026-01-05,342,360
Dausa,2026-01-06,343,360
Dausa,2026-01-07,343,360
Dausa,2026-01-08,343,361
Dausa,2026-01-09,344,361
Dausa,2026-01-10,344,361
Dausa,2026-01-11,344,362
Dausa,2026-01-12,345,362
Dausa,2026-01-13,345,362
Dausa,2026-01-14,346,363
Dausa,2026-01-15,346,363
Dausa,2026-01-16,346,363
Dausa,2026-01-17,347,364
Dausa,2026-01-18,347,364
Dausa,2026-01-19,347,365
Dausa,2026-01-20,348,365
Dausa,2026-01-21,348,365
Dausa,2026-01-22,348,366
Dausa,2026-01-23,349,366
Dausa,2026-01-24,349,366
Dausa,2026-01-25,349,367
Dausa,2026-01-26,350,367
Dausa,2026-01-27,350,367
Dausa,2026-01-28,350,368
Dausa,2026-01-29,351,368
Dausa,2026-01-30,351,369
Deoria,2026-01-01,336,353
Deoria,2026-01-02,337,354
Deoria,2026-01-03,337,354
Deoria,2026-01-04,337,354
Deoria,2026-01-05,338,355
Deoria,2026-01-06,338,355
Deoria,2026-01-07,338,355
Deoria,2026-01-08,339,356
Deoria,2026-01-09,339,356
Deoria,2026-01-10,339,356
Deoria,2026-01-11,340,357
Deoria,2026-01-12,340,357
Deoria,2026-01-13,340,357
Deoria,2026-01-14,341,358
Deoria,2026-01-15,341,358
Deoria,2026-01-16,341,359
Deoria,2026-01-17,342,359
Deoria,2026-01-18,342,359
Deoria,2026-01-19,342,360
Deoria,2026-01-20,343,360
Deoria,2026-01-21,343,360
Deoria,2026-01-22,344,361
Deoria,2026-01-23,344,361
Deoria,2026-01-24,344,361
Deoria,2026-01-25,345,362
Deoria,2026-01-26,345,362
Deoria,2026-01-27,345,362
Deoria,2026-01-28,346,363
Deoria,2026-01-29,346,363
Deoria,2026-01-30,346,364
Dewas,2026-01-01,433,454
Dewas,2026-01-02,433,455
Dewas,2026-01-03,434,455
Dewas,2026-01-04,434,456
Dewas,2026-01-05,435,456
Dewas,2026-01-06,435,457
Dewas,2026-01-07,435,457
Dewas,2026-01-08,436,458
Dewas,2026-01-09,436,458
Dewas,2026-01-10,437,459
Dewas,2026-01-11,437,459
Dewas,2026-01-12,438,459
Dewas,2026-01-13,438,460
Dewas,2026-01-14,438,460
Dewas,2026-01-15,439,461
Dewas,2026-01-16,439,461
Dewas,2026-01-17,440,462
Dewas,2026-01-18,440,462
Dewas,2026-01-19,441,463
Dewas,2026-01-20,441,463
Dewas,2026-01-21,441,464
Dewas,2026-01-22,442,464
Dewas,2026-01-23,442,464
Dewas,2026-01-24,443,465
Dewas,2026-01-25,443,465
Dewas,2026-01-26,444,466
Dewas,2026-01-27,444,466
Dewas,2026-01-28,445,467
Dewas,2026-01-29,445,467
Dewas,2026-01-30,445,468
Dhanbad,2026-01-01,363,381
Dhanbad,2026-01-02,363,381
Dhanbad,2026-01-03,363,382
Dhanbad,2026-01-04,364,382
Dhanbad,2026-01-05,364,382
Dhanbad,2026-01-06,364,383
Dhanbad,2026-01-07,365,383
Dhanbad,2026-01-08,365,383
Dhanbad,2026-01-09,366,384
Dhanbad,2026-01-10,366,384
Dhanbad,2026-01-11,366,385
Dhanbad,2026-01-12,367,385
Dhanbad,2026-01-13,367,385
Dhanbad,2026-01-14,367,386
Dhanbad,2026-01-15,368,386
Dhanbad,2026-01-16,368,386
Dhanbad,2026-01-17,368,387
Dhanbad,2026-01-18,369,387
Dhanbad,2026-01-19,369,388
Dhanbad,2026-01-20,370,388
Dhanbad,2026-01-21,370,388
Dhanbad,2026-01-22,370,389
Dhanbad,2026-01-23,371,389
Dhanbad,2026-01-24,371,390
Dhanbad,2026-01-25,371,390
Dhanbad,2026-01-26,372,390
Dhanbad,2026-01-27,372,391
Dhanbad,2026-01-28,372,391
Dhanbad,2026-01-29,373,391
Dhanbad,2026-01-30,373,392
Dhar,2026-01-01,372,390
Dhar,2026-01-02,372,391
Dhar,2026-01-03,373,391
Dhar,2026-01-04,373,392
Dhar,2026-01-05,373,392
Dhar,2026-01-06,374,392
Dhar,2026-01-07,374,393
Dhar,2026-01-08,374,393
Dhar,2026-01-09,375,394
Dhar,2026-01-10,375,394
Dhar,2026-01-11,376,394
Dhar,2026-01-12,376,395
Dhar,2026-01-13,376,395
Dhar,2026-01-14,377,396
Dhar,2026-01-15,377,396
Dhar,2026-01-16,377,396
Dhar,2026-01-17,378,397
Dhar,2026-01-18,378,397
Dhar,2026-01-19,379,397
Dhar,2026-01-20,379,398
Dhar,2026-01-21,379,398
Dhar,2026-01-22,380,399
Dhar,2026-01-23,380,399
Dhar,2026-01-24,380,399
Dhar,2026-01-25,381,400
Dhar,2026-01-26,381,400
Dhar,2026-01-27,382,401
Dhar,2026-01-28,382,401
Dhar,2026-01-29,382,401
Dhar,2026-01-30,383,402
Dharmapuri,2026-01-01,796,836
Dharmapuri,2026-01-02,797,837
Dharmapuri,2026-01-03,798,837
Dharmapuri,2026-01-04,798,838
Dharmapuri,2026-01-05,799,839
Dharmapuri,2026-01-06,800,840
Dharmapuri,2026-01-07,801,841
Dharmapuri,2026-01-08,802,842
Dharmapuri,2026-01-09,802,842
Dharmapuri,2026-01-10,803,843
Dharmapuri,2026-01-11,804,844
Dharmapuri,2026-01-12,805,845
Dharmapuri,2026-01-13,806,846
Dharmapuri,2026-01-14,806,847
Dharmapuri,2026-01-15,807,847
Dharmapuri,2026-01-16,808,848
Dharmapuri,2026-01-17,809,849
Dharmapuri,2026-01-18,809,850
Dharmapuri,2026-01-19,810,851
Dharmapuri,2026-01-20,811,852
Dharmapuri,2026-01-21,812,852
Dharmapuri,2026-01-22,813,853
Dharmapuri,2026-01-23,813,854
Dharmapuri,2026-01-24,814,855
Dharmapuri,2026-01-25,815,856
Dharmapuri,2026-01-26,816,857
Dharmapuri,2026-01-27,817,857
Dharmapuri,2026-01-28,817,858
Dharmapuri,2026-01-29,818,859
Dharmapuri,2026-01-30,819,860
Dhenkanal,2026-01-01,428,449
Dhenkanal,2026-01-02,428,450
Dhenkanal,2026-01-03,429,450
Dhenkanal,2026-01-04,429,451
Dhenkanal,2026-01-05,430,451
Dhenkanal,2026-01-06,430,452
Dhenkanal,2026-01-07,431,452
Dhenkanal,2026-01-08,431,453
Dhenkanal,2026-01-09,431,453
Dhenkanal,2026-01-10,432,453
Dhenkanal,2026-01-11,432,454
Dhenkanal,2026-01-12,433,454
Dhenkanal,2026-01-13,433,455
Dhenkanal,2026-01-14,434,455
Dhenkanal,2026-01-15,434,456
Dhenkanal,2026-01-16,434,456
Dhenkanal,2026-01-17,435,457
Dhenkanal,2026-01-18,435,457
Dhenkanal,2026-01-19,436,457
Dhenkanal,2026-01-20,436,458
Dhenkanal,2026-01-21,437,458
Dhenkanal,2026-01-22,437,459
Dhenkanal,2026-01-23,437,459
Dhenkanal,2026-01-24,438,460
Dhenkanal,2026-01-25,438,460
Dhenkanal,2026-01-26,439,461
Dhenkanal,2026-01-27,439,461
Dhenkanal,2026-01-28,440,462
Dhenkanal,2026-01-29,440,462
Dhenkanal,2026-01-30,440,462
Dhule,2026-01-01,460,483
Dhule,2026-01-02,460,483
Dhule,2026-01-03,461,484
Dhule,2026-01-04,461,484
Dhule,2026-01-05,462,485
Dhule,2026-01-06,462,485
Dhule,2026-01-07,463,486
Dhule,2026-01-08,463,486
Dhule,2026-01-09,464,487
Dhule,2026-01-10,464,487
Dhule,2026-01-11,465,488
Dhule,2026-01-12,465,488
Dhule,2026-01-13,465,489
Dhule,2026-01-14,466,489
Dhule,2026-01-15,466,490
Dhule,2026-01-16,467,490
Dhule,2026-01-17,467,491
Dhule,2026-01-18,468,491
Dhule,2026-01-19,468,492
Dhule,2026-01-20,469,492
Dhule,2026-01-21,469,493
Dhule,2026-01-22,470,493
Dhule,2026-01-23,470,494
Dhule,2026-01-24,471,494
Dhule,2026-01-25,471,495
Dhule,2026-01-26,471,495
Dhule,2026-01-27,472,496
Dhule,2026-01-28,472,496
Dhule,2026-01-29,473,496
Dhule,2026-01-30,473,497
Diamond Harbour,2026-01-01,467,490
Diamond Harbour,2026-01-02,467,491
Diamond Harbour,2026-01-03,468,491
Diamond Harbour,2026-01-04,468,492
Diamond Harbour,2026-01-05,469,492
Diamond Harbour,2026-01-06,469,493
Diamond Harbour,2026-01-07,470,493
Diamond Harbour,2026-01-08,470,494
Diamond Harbour,2026-01-09,470,494
Diamond Harbour,2026-01-10,471,494
Diamond Harbour,2026-01-11,471,495
Diamond Harbour,2026-01-12,472,495
Diamond Harbour,2026-01-13,472,496
Diamond Harbour,2026-01-14,473,496
Diamond Harbour,2026-01-15,473,497
Diamond Harbour,2026-01-16,474,497
Diamond Harbour,2026-01-17,474,498
Diamond Harbour,2026-01-18,475,498
Diamond Harbour,2026-01-19,475,499
Diamond Harbour,2026-01-20,476,499
Diamond Harbour,2026-01-21,476,500
Diamond Harbour,2026-01-22,477,500
Diamond Harbour,2026-01-23,477,501
Diamond Harbour,2026-01-24,477,501
Diamond Harbour,2026-01-25,478,502
Diamond Harbour,2026-01-26,478,502
Diamond Harbour,2026-01-27,479,503
Diamond Harbour,2026-01-28,479,503
Diamond Harbour,2026-01-29,480,504
Diamond Harbour,2026-01-30,480,504
Dindigul,2026-01-01,453,476
Dindigul,2026-01-02,453,476
Dindigul,2026-01-03,454,477
Dindigul,2026-01-04,454,477
Dindigul,2026-01-05,455,478
Dindigul,2026-01-06,455,478
Dindigul,2026-01-07,456,479
Dindigul,2026-01-08,456,479
Dindigul,2026-01-09,457,479
Dindigul,2026-01-10,457,480
Dindigul,2026-01-11,458,480
Dindigul,2026-01-12,458,481
Dindigul,2026-01-13,458,481
Dindigul,2026-01-14,459,482
Dindigul,2026-01-15,459,482
Dindigul,2026-01-16,460,483
Dindigul,2026-01-17,460,483
Dindigul,2026-01-18,461,484
Dindigul,2026-01-19,461,484
Dindigul,2026-01-20,462,485
Dindigul,2026-01-21,462,485
Dindigul,2026-01-22,463,486
Dindigul,2026-01-23,463,486
Dindigul,2026-01-24,463,487
Dindigul,2026-01-25,464,487
Dindigul,2026-01-26,464,488
Dindigul,2026-01-27,465,488
Dindigul,2026-01-28,465,489
Dindigul,2026-01-29,466,489
Dindigul,2026-01-30,466,489
Durg,2026-01-01,841,883
Durg,2026-01-02,841,883
Durg,2026-01-03,842,884
Durg,2026-01-04,843,885
Durg,2026-01-05,844,886
Durg,2026-01-06,845,887
Durg,2026-01-07,846,888
Durg,2026-01-08,846,889
Durg,2026-01-09,847,890
Durg,2026-01-10,848,890
Durg,2026-01-11,849,891
Durg,2026-01-12,850,892
Durg,2026-01-13,851,893
Durg,2026-01-14,851,894
Durg,2026-01-15,852,895
Durg,2026-01-16,853,896
Durg,2026-01-17,854,897
Durg,2026-01-18,855,898
Durg,2026-01-19,856,898
Durg,2026-01-20,856,899
Durg,2026-01-21,857,900
Durg,2026-01-22,858,901
Durg,2026-01-23,859,902
Durg,2026-01-24,860,903
Durg,2026-01-25,861,904
Durg,2026-01-26,862,905
Durg,2026-01-27,862,905
Durg,2026-01-28,863,906
Durg,2026-01-29,864,907
Durg,2026-01-30,865,908
Eluru,2026-01-01,513,538
Eluru,2026-01-02,513,539
Eluru,2026-01-03,514,540
Eluru,2026-01-04,514,540
Eluru,2026-01-05,515,541
Eluru,2026-01-06,515,541
Eluru,2026-01-07,516,542
Eluru,2026-01-08,516,542
Eluru,2026-01-09,517,543
Eluru,2026-01-10,517,543
Eluru,2026-01-11,518,544
Eluru,2026-01-12,518,544
Eluru,2026-01-13,519,545
Eluru,2026-01-14,519,545
Eluru,2026-01-15,520,546
Eluru,2026-01-16,521,547
Eluru,2026-01-17,521,547
Eluru,2026-01-18,522,548
Eluru,2026-01-19,522,548
Eluru,2026-01-20,523,549
Eluru,2026-01-21,523,549
Eluru,2026-01-22,524,550
Eluru,2026-01-23,524,550
Eluru,2026-01-24,525,551
Eluru,2026-01-25,525,551
Eluru,2026-01-26,526,552
Eluru,2026-01-27,526,552
Eluru,2026-01-28,527,553
Eluru,2026-01-29,527,554
Eluru,2026-01-30,528,554
Etawah,2026-01-01,385,404
Etawah,2026-01-02,385,404
Etawah,2026-01-03,385,405
Etawah,2026-01-04,386,405
Etawah,2026-01-05,386,405
Etawah,2026-01-06,386,406
Etawah,2026-01-07,387,406
Etawah,2026-01-08,387,407
Etawah,2026-01-09,388,407
Etawah,2026-01-10,388,407
Etawah,2026-01-11,388,408
Etawah,2026-01-12,389,408
Etawah,2026-01-13,389,409
Etawah,2026-01-14,390,409
Etawah,2026-01-15,390,409
Etawah,2026-01-16,390,410
Etawah,2026-01-17,391,410
Etawah,2026-01-18,391,411
Etawah,2026-01-19,391,411
Etawah,2026-01-20,392,411
Etawah,2026-01-21,392,412
Etawah,2026-01-22,393,412
Etawah,2026-01-23,393,413
Etawah,2026-01-24,393,413
Etawah,2026-01-25,394,413
Etawah,2026-01-26,394,414
Etawah,2026-01-27,395,414
Etawah,2026-01-28,395,415
Etawah,2026-01-29,395,415
Etawah,2026-01-30,396,415
Faizabad,2026-01-01,835,877
Faizabad,2026-01-02,836,878
Faizabad,2026-01-03,837,879
Faizabad,2026-01-04,838,880
Faizabad,2026-01-05,839,881
Faizabad,2026-01-06,839,881
Faizabad,2026-01-07,840,882
Faizabad,2026-01-08,841,883
Faizabad,2026-01-09,842,884
Faizabad,2026-01-10,843,885
Faizabad,2026-01-11,844,886
Faizabad,2026-01-12,844,887
Faizabad,2026-01-13,845,888
Faizabad,2026-01-14,846,888
Faizabad,2026-01-15,847,889
Faizabad,2026-01-16,848,890
Faizabad,2026-01-17,849,891
Faizabad,2026-01-18,849,892
Faizabad,2026-01-19,850,893
Faizabad,2026-01-20,851,894
Faizabad,2026-01-21,852,895
Faizabad,2026-01-22,853,895
Faizabad,2026-01-23,854,896
Faizabad,2026-01-24,854,897
Faizabad,2026-01-25,855,898
Faizabad,2026-01-26,856,899
Faizabad,2026-01-27,857,900
Faizabad,2026-01-28,858,901
Faizabad,2026-01-29,859,902
Faizabad,2026-01-30,859,902
Faridabad,2026-01-01,483,508
Faridabad,2026-01-02,484,508
Faridabad,2026-01-03,484,509
Faridabad,2026-01-04,485,509
Faridabad,2026-01-05,485,510
Faridabad,2026-01-06,486,510
Faridabad,2026-01-07,486,511
Faridabad,2026-01-08,487,511
Faridabad,2026-01-09,487,512
Faridabad,2026-01-10,488,512
Faridabad,2026-01-11,488,513
Faridabad,2026-01-12,489,513
Faridabad,2026-01-13,489,514
Faridabad,2026-01-14,490,514
Faridabad,2026-01-15,490,515
Faridabad,2026-01-16,491,515
Faridabad,2026-01-17,491,516
Faridabad,2026-01-18,492,516
Faridabad,2026-01-19,492,517
Faridabad,2026-01-20,493,517
Faridabad,2026-01-21,493,518
Faridabad,2026-01-22,494,518
Faridabad,2026-01-23,494,519
Faridabad,2026-01-24,495,519
Faridabad,2026-01-25,495,520
Faridabad,2026-01-26,495,520
Faridabad,2026-01-27,496,521
Faridabad,2026-01-28,496,521
Faridabad,2026-01-29,497,522
Faridabad,2026-01-30,497,522
Faridkot,2026-01-01,359,377
Faridkot,2026-01-02,359,377
Faridkot,2026-01-03,360,378
Faridkot,2026-01-04,360,378
Faridkot,2026-01-05,360,378
Faridkot,2026-01-06,361,379
Faridkot,2026-01-07,361,379
Faridkot,2026-01-08,361,379
Faridkot,2026-01-09,362,380
Faridkot,2026-01-10,362,380
Faridkot,2026-01-11,362,381
Faridkot,2026-01-12,363,381
Faridkot,2026-01-13,363,381
Faridkot,2026-01-14,364,382
Faridkot,2026-01-15,364,382
Faridkot,2026-01-16,364,382
Faridkot,2026-01-17,365,383
Faridkot,2026-01-18,365,383
Faridkot,2026-01-19,365,384
Faridkot,2026-01-20,366,384
Faridkot,2026-01-21,366,384
Faridkot,2026-01-22,366,385
Faridkot,2026-01-23,367,385
Faridkot,2026-01-24,367,385
Faridkot,2026-01-25,367,386
Faridkot,2026-01-26,368,386
Faridkot,2026-01-27,368,387
Faridkot,2026-01-28,369,387
Faridkot,2026-01-29,369,387
Faridkot,2026-01-30,369,388
Farrukhabad,2026-01-01,552,580
Farrukhabad,2026-01-02,553,580
Farrukhabad,2026-01-03,553,581
Farrukhabad,2026-01-04,554,581
Farrukhabad,2026-01-05,554,582
Farrukhabad,2026-01-06,555,583
Farrukhabad,2026-01-07,555,583
Farrukhabad,2026-01-08,556,584
Farrukhabad,2026-01-09,557,584
Farrukhabad,2026-01-10,557,585
Farrukhabad,2026-01-11,558,586
Farrukhabad,2026-01-12,558,586
Farrukhabad,2026-01-13,559,587
Farrukhabad,2026-01-14,559,587
Farrukhabad,2026-01-15,560,588
Farrukhabad,2026-01-16,560,588
Farrukhabad,2026-01-17,561,589
Farrukhabad,2026-01-18,562,590
Farrukhabad,2026-01-19,562,590
Farrukhabad,2026-01-20,563,591
Farrukhabad,2026-01-21,563,591
Farrukhabad,2026-01-22,564,592
Farrukhabad,2026-01-23,564,592
Farrukhabad,2026-01-24,565,593
Farrukhabad,2026-01-25,565,594
Farrukhabad,2026-01-26,566,594
Farrukhabad,2026-01-27,566,595
Farrukhabad,2026-01-28,567,595
Farrukhabad,2026-01-29,568,596
Farrukhabad,2026-01-30,568,597
Firozabad,2026-01-01,457,479
Firozabad,2026-01-02,457,480
Firozabad,2026-01-03,458,480
Firozabad,2026-01-04,458,481
Firozabad,2026-01-05,458,481
Firozabad,2026-01-06,459,482
Firozabad,2026-01-07,459,482
Firozabad,2026-01-08,460,483
Firozabad,2026-01-09,460,483
Firozabad,2026-01-10,461,484
Firozabad,2026-01-11,461,484
Firozabad,2026-01-12,462,485
Firozabad,2026-01-13,462,485
Firozabad,2026-01-14,463,486
Firozabad,2026-01-15,463,486
Firozabad,2026-01-16,463,487
Firozabad,2026-01-17,464,487
Firozabad,2026-01-18,464,488
Firozabad,2026-01-19,465,488
Firozabad,2026-01-20,465,489
Firozabad,2026-01-21,466,489
Firozabad,2026-01-22,466,490
Firozabad,2026-01-23,467,490
Firozabad,2026-01-24,467,490
Firozabad,2026-01-25,468,491
Firozabad,2026-01-26,468,491
Firozabad,2026-01-27,468,492
Firozabad,2026-01-28,469,492
Firozabad,2026-01-29,469,493
Firozabad,2026-01-30,470,493
Ganganagar,2026-01-01,605,635
Ganganagar,2026-01-02,606,636
Ganganagar,2026-01-03,606,637
Ganganagar,2026-01-04,607,637
Ganganagar,2026-01-05,608,638
Ganganagar,2026-01-06,608,639
Ganganagar,2026-01-07,609,639
Ganganagar,2026-01-08,609,640
Ganganagar,2026-01-09,610,640
Ganganagar,2026-01-10,611,641
Ganganagar,2026-01-11,611,642
Ganganagar,2026-01-12,612,642
Ganganagar,2026-01-13,612,643
Ganganagar,2026-01-14,613,644
Ganganagar,2026-01-15,614,644
Ganganagar,2026-01-16,614,645
Ganganagar,2026-01-17,615,646
Ganganagar,2026-01-18,615,646
Ganganagar,2026-01-19,616,647
Ganganagar,2026-01-20,617,647
Ganganagar,2026-01-21,617,648
Ganganagar,2026-01-22,618,649
Ganganagar,2026-01-23,618,649
Ganganagar,2026-01-24,619,650
Ganganagar,2026-01-25,620,651
Ganganagar,2026-01-26,620,651
Ganganagar,2026-01-27,621,652
Ganganagar,2026-01-28,621,653
Ganganagar,2026-01-29,622,653
Ganganagar,2026-01-30,623,654
Gaya,2026-01-01,373,391
Gaya,2026-01-02,373,392
Gaya,2026-01-03,373,392
Gaya,2026-01-04,374,392
Gaya,2026-01-05,374,393
Gaya,2026-01-06,374,393
Gaya,2026-01-07,375,394
Gaya,2026-01-08,375,394
Gaya,2026-01-09,376,394
Gaya,2026-01-10,376,395
Gaya,2026-01-11,376,395
Gaya,2026-01-12,377,396
Gaya,2026-01-13,377,396
Gaya,2026-01-14,377,396
Gaya,2026-01-15,378,397
Gaya,2026-01-16,378,397
Gaya,2026-01-17,379,398
Gaya,2026-01-18,379,398
Gaya,2026-01-19,379,398
Gaya,2026-01-20,380,399
Gaya,2026-01-21,380,399
Gaya,2026-01-22,380,399
Gaya,2026-01-23,381,400
Gaya,2026-01-24,381,400
Gaya,2026-01-25,382,401
Gaya,2026-01-26,382,401
Gaya,2026-01-27,382,401
Gaya,2026-01-28,383,402
Gaya,2026-01-29,383,402
Gaya,2026-01-30,383,403
Ghatal,2026-01-01,598,628
Ghatal,2026-01-02,598,628
Ghatal,2026-01-03,599,629
Ghatal,2026-01-04,600,630
Ghatal,2026-01-05,600,630
Ghatal,2026-01-06,601,631
Ghatal,2026-01-07,601,631
Ghatal,2026-01-08,602,632
Ghatal,2026-01-09,603,633
Ghatal,2026-01-10,603,633
Ghatal,2026-01-11,604,634
Ghatal,2026-01-12,604,635
Ghatal,2026-01-13,605,635
Ghatal,2026-01-14,606,636
Ghatal,2026-01-15,606,636
Ghatal,2026-01-16,607,637
Ghatal,2026-01-17,607,638
Ghatal,2026-01-18,608,638
Ghatal,2026-01-19,609,639
Ghatal,2026-01-20,609,640
Ghatal,2026-01-21,610,640
Ghatal,2026-01-22,610,641
Ghatal,2026-01-23,611,641
Ghatal,2026-01-24,612,642
Ghatal,2026-01-25,612,643
Ghatal,2026-01-26,613,643
Ghatal,2026-01-27,613,644
Ghatal,2026-01-28,614,645
Ghatal,2026-01-29,615,645
Ghatal,2026-01-30,615,646
Ghaziabad,2026-01-01,1576,1655
Ghaziabad,2026-01-02,1578,1656
Ghaziabad,2026-01-03,1579,1658
Ghaziabad,2026-01-04,1581,1660
Ghaziabad,2026-01-05,1582,1661
Ghaziabad,2026-01-06,1584,1663
Ghaziabad,2026-01-07,1585,1665
Ghaziabad,2026-01-08,1587,1666
Ghaziabad,2026-01-09,1589,1668
Ghaziabad,2026-01-10,1590,1670
Ghaziabad,2026-01-11,1592,1671
Ghaziabad,2026-01-12,1593,1673
Ghaziabad,2026-01-13,1595,1675
Ghaziabad,2026-01-14,1596,1676
Ghaziabad,2026-01-15,1598,1678
Ghaziabad,2026-01-16,1600,1680
Ghaziabad,2026-01-17,1601,1681
Ghaziabad,2026-01-18,1603,1683
Ghaziabad,2026-01-19,1604,1685
Ghaziabad,2026-01-20,1606,1686
Ghaziabad,2026-01-21,1608,1688
Ghaziabad,2026-01-22,1609,1690
Ghaziabad,2026-01-23,1611,1691
Ghaziabad,2026-01-24,1612,1693
Ghaziabad,2026-01-25,1614,1695
Ghaziabad,2026-01-26,1615,1696
Ghaziabad,2026-01-27,1617,1698
Ghaziabad,2026-01-28,1619,1699
Ghaziabad,2026-01-29,1620,1701
Ghaziabad,2026-01-30,1622,1703
Ghazipur,2026-01-01,530,557
Ghazipur,2026-01-02,531,557
Ghazipur,2026-01-03,531,558
Ghazipur,2026-01-04,532,558
Ghazipur,2026-01-05,532,559
Ghazipur,2026-01-06,533,559
Ghazipur,2026-01-07,533,560
Ghazipur,2026-01-08,534,561
Ghazipur,2026-01-09,534,561
Ghazipur,2026-01-10,535,562
Ghazipur,2026-01-11,536,562
Ghazipur,2026-01-12,536,563
Ghazipur,2026-01-13,537,563
Ghazipur,2026-01-14,537,564
Ghazipur,2026-01-15,538,565
Ghazipur,2026-01-16,538,565
Ghazipur,2026-01-17,539,566
Ghazipur,2026-01-18,539,566
Ghazipur,2026-01-19,540,567
Ghazipur,2026-01-20,540,567
Ghazipur,2026-01-21,541,568
Ghazipur,2026-01-22,541,568
Ghazipur,2026-01-23,542,569
Ghazipur,2026-01-24,542,570
Ghazipur,2026-01-25,543,570
Ghazipur,2026-01-26,543,571
Ghazipur,2026-01-27,544,571
Ghazipur,2026-01-28,545,572
Ghazipur,2026-01-29,545,572
Ghazipur,2026-01-30,546,573
Ghosi,2026-01-01,467,490
Ghosi,2026-01-02,467,490
Ghosi,2026-01-03,467,491
Ghosi,2026-01-04,468,491
Ghosi,2026-01-05,468,492
Ghosi,2026-01-06,469,492
Ghosi,2026-01-07,469,493
Ghosi,2026-01-08,470,493
Ghosi,2026-01-09,470,494
Ghosi,2026-01-10,471,494
Ghosi,2026-01-11,471,495
Ghosi,2026-01-12,472,495
Ghosi,2026-01-13,472,496
Ghosi,2026-01-14,473,496
Ghosi,2026-01-15,473,497
Ghosi,2026-01-16,474,497
Ghosi,2026-01-17,474,498
Ghosi,2026-01-18,474,498
Ghosi,2026-01-19,475,499
Ghosi,2026-01-20,475,499
Ghosi,2026-01-21,476,500
Ghosi,2026-01-22,476,500
Ghosi,2026-01-23,477,501
Ghosi,2026-01-24,477,501
Ghosi,2026-01-25,478,502
Ghosi,2026-01-26,478,502
Ghosi,2026-01-27,479,503
